종목코드,종목명,재무제표종류,유동자산_2023,유동자산_2022,유동자산_2021,유동부채_2023,유동부채_2022,유동부채_2021,부채총계_2023,부채총계_2022,부채총계_2021,자본총계_2023,자본총계_2022,자본총계_2021,매출액_2023,매출액_2022,매출액_2021,영업이익_2023,영업이익_2022,영업이익_2021,당기순이익_2023,당기순이익_2022,당기순이익_2021,ROE_2023,부채비율_2023,유동비율_2023,ROE_2022,부채비율_2022,유동비율_2022,ROE_2021,부채비율_2021,유동비율_2021,매출액성장률_2023,영업이익성장률_2023,매출액성장률_2022,영업이익성장률_2022
298380,에이비엘바이오,CFS,75538557727.0,80534636534.0,45472487898.0,41759889908.0,72172317167.0,8750452060.0,86065261491.0,115667312852.0,9499816726.0,74079110485.0,69513282788.0,55952938978.0,65547054627.0,67300799414.0,5332068943.0,-2617101131.0,907999453.0,-52305340534.0,-2646663290.0,3208631006.0,-43557942985.0,-3.57,116.18,180.89,4.62,166.4,111.59,-77.85,16.98,519.66,-2.61,-388.23,1162.19,101.74
298540,더네이쳐홀딩스,CFS,289595812307.0,246767543034.0,199790453858.0,242743761413.0,223337629971.0,116082209346.0,270883018769.0,247635672808.0,157966001542.0,369287794008.0,319506982784.0,220089807034.0,548443577367.0,497852449325.0,370323448510.0,66951645379.0,90782683462.0,68897806168.0,52424405163.0,69285640004.0,58306085147.0,14.2,73.35,119.3,21.69,77.51,110.49,26.49,71.77,172.11,10.16,-26.25,34.44,31.76
298830,슈어소프트테크,CFS,71101644254.0,51055841418.0,43647602321.0,46899003110.0,28855611066.0,15824481570.0,62158331220.0,42205293950.0,28866010656.0,95980592254.0,56609781878.0,45380051985.0,,,,11472691041.0,9667508619.0,6735274196.0,5832554236.0,9457183900.0,8022949636.0,6.08,64.76,151.61,16.71,74.55,176.94,17.68,63.61,275.82,,18.67,,43.54
299030,하나기술,CFS,99123781278.0,110297632963.0,129453048998.0,86356832415.0,78628899901.0,73264009128.0,119056832415.0,159601940660.0,120783559891.0,112666702313.0,72641590152.0,68329149426.0,119948030553.0,113857990967.0,113001413089.0,-6314995846.0,11190639902.0,-4961722430.0,-3808842306.0,1507374117.0,-2866792665.0,-3.38,105.67,114.78,2.08,219.71,140.28,-4.2,176.77,176.69,5.35,-156.43,0.76,325.54
299170,더블유에스아이,CFS,22976402254.0,41085551254.0,47626184955.0,16758892954.0,17503261867.0,17999198660.0,20192691021.0,19380322964.0,19056449337.0,40336377531.0,38084330544.0,33330815019.0,30877345387.0,27128845288.0,27775612551.0,3342668803.0,3684173156.0,6008943422.0,2825836566.0,4313954359.0,7170152386.0,7.01,50.06,137.1,11.33,50.89,234.73,21.51,57.17,264.6,13.82,-9.27,-2.33,-38.69
299660,셀리드,CFS,16874029726.0,20977751045.0,20808402862.0,10324841632.0,20539210401.0,1846258773.0,23426981106.0,23418501954.0,19495748872.0,40495260881.0,22438888800.0,38760570381.0,,480000000.0,909090909.0,-12197950643.0,-14911333804.0,-13010877723.0,-11611435383.0,-22864575136.0,-13070514497.0,-28.67,57.85,163.43,-101.9,104.37,102.14,-33.72,50.3,1127.06,,18.2,-47.2,-14.61
299900,위지윅스튜디오,CFS,62726636396.0,149696617253.0,192990619564.0,87458883140.0,129802332817.0,98285893200.0,103250999242.0,140948468189.0,106456711991.0,233909027421.0,245602149240.0,264012731519.0,147335163984.0,146520128397.0,120283764981.0,-20281322515.0,-23322212624.0,-3954732702.0,46673309727.0,-27191529964.0,-18272273530.0,19.95,44.14,71.72,-11.07,57.39,115.33,-6.92,40.32,196.36,0.56,13.04,21.81,-489.73
300080,플리토,CFS,12732215146.0,21893010836.0,26198799733.0,8323531037.0,10778291623.0,1891120761.0,11390622777.0,12776346891.0,10727842432.0,4380458518.0,11991359341.0,17180644831.0,17761267682.0,13639437063.0,9338274470.0,-5094024751.0,-6595175443.0,-6143736170.0,-6792796311.0,-5868323015.0,-5780518467.0,-155.07,260.03,152.97,-48.94,106.55,203.12,-33.65,62.44,1385.36,30.22,22.76,46.06,-7.35
300120,라온피플,CFS,34323461954.0,72604996896.0,78122247677.0,30400884256.0,32846251055.0,6968614567.0,31056518911.0,33286018580.0,33682981951.0,46068773155.0,54777429519.0,51961558062.0,11244331687.0,26489529720.0,19751768258.0,-11135373701.0,2392786671.0,-6803395359.0,-8716360432.0,-507078053.0,-6175597845.0,-18.92,67.41,112.9,-0.93,60.77,221.05,-11.88,64.82,1121.06,-57.55,-565.37,34.11,135.17
301300,바이브컴퍼니,CFS,20190664376.0,34542892271.0,55219884418.0,27355492929.0,62304565253.0,28968645434.0,52096894925.0,81899807792.0,65624053216.0,68154994335.0,12800237498.0,34206673509.0,29977118711.0,34447925677.0,44617204859.0,-9225955061.0,-13863107043.0,-9145715171.0,32029746357.0,-22902123919.0,-9496607005.0,47.0,76.44,73.81,-178.92,639.83,55.44,-27.76,191.85,190.62,-12.98,33.45,-22.79,-51.58
302430,이노메트리,CFS,64757640424.0,60000967797.0,34535597335.0,22309955740.0,23852699844.0,13528456724.0,22436817991.0,24265931831.0,13910516576.0,64078147118.0,55752506440.0,53681988215.0,83783909848.0,75710472632.0,46471488827.0,8208876108.0,3770745384.0,2515187520.0,7806187062.0,2685093168.0,3868421026.0,12.18,35.01,290.26,4.82,43.52,251.55,7.21,25.91,255.28,10.66,117.7,62.92,49.92
302550,리메드,CFS,21869417786.0,42186845586.0,49188996727.0,16678236518.0,43398427282.0,5650350159.0,24265899936.0,48123310478.0,51100323287.0,30794429092.0,30001934104.0,26097718086.0,18536134645.0,21363454119.0,20195049000.0,-2859712374.0,1661058369.0,1123164634.0,319244646.0,3951245350.0,752329674.0,1.04,78.8,131.13,13.17,160.4,97.21,2.88,195.8,870.55,-13.23,-272.16,5.79,47.89
303030,지니틱스,CFS,21920513534.0,24427168890.0,33848815263.0,11093388820.0,7877771015.0,10761474839.0,12335275433.0,9064217785.0,13290463964.0,16202305256.0,21868608213.0,30078373959.0,33068422790.0,27611138913.0,38833025056.0,-6046795133.0,-5228689355.0,1607019727.0,-5877620907.0,-9064827403.0,-105608448.0,-36.28,76.13,197.6,-41.45,41.45,310.08,-0.35,44.19,314.54,19.76,-15.65,-28.9,-425.37
303360,프로티아,CFS,17113664932.0,10554270874.0,9200787249.0,1298995239.0,1043814546.0,1148409568.0,1608524686.0,1420097255.0,1706431782.0,23527247072.0,15989349336.0,14525145962.0,8227847326.0,7644000304.0,5934446253.0,164092703.0,1057532719.0,651728876.0,462940443.0,1252814775.0,-771791959.0,1.97,6.84,1317.45,7.84,8.88,1011.13,-5.31,11.75,801.18,7.64,-84.48,28.81,62.27
303530,이노뎁,CFS,33329915779.0,37589803018.0,43286807971.0,12688224695.0,13713158903.0,13129362559.0,14944019982.0,16298504381.0,14808626332.0,39183677941.0,39261736614.0,40502322753.0,84032973558.0,76416490550.0,60038612325.0,635755479.0,413004227.0,-1514453711.0,1026911045.0,563087127.0,-878620997.0,2.62,38.14,262.68,1.43,41.51,274.11,-2.17,36.56,329.69,9.97,53.93,27.28,127.27
303810,동국생명과학,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304100,솔트룩스,CFS,43049685714.0,48279457123.0,51193781252.0,13693426269.0,32846007766.0,24970484323.0,25289789400.0,33776449726.0,25770568902.0,73541967029.0,44928075355.0,54297788645.0,,,,-9292178997.0,-1959183772.0,-3877938673.0,-10727358908.0,-9363734179.0,-5118493163.0,-14.59,34.39,314.38,-20.84,75.18,146.99,-9.43,47.46,205.02,,-374.29,,49.48
304360,에스바이오메딕스,CFS,15700411581.0,11201110668.0,14341894377.0,7731260134.0,11830730160.0,4175184549.0,19672386442.0,23322795809.0,13964156175.0,12274832794.0,1035029321.0,3831613399.0,13108378002.0,12112652100.0,8868222972.0,-5988043386.0,-3748042034.0,-4626035475.0,-8359998712.0,-7672592757.0,-6193775960.0,-68.11,160.27,203.08,-741.29,2253.35,94.68,-161.65,364.45,343.5,8.22,-59.76,36.58,18.98
304840,피플바이오,CFS,14809651959.0,29341335722.0,40145094762.0,3533167240.0,32836348568.0,29265606582.0,7916573154.0,36391779973.0,32331613469.0,19663884121.0,5923910166.0,19015905940.0,4452858220.0,4444833582.0,577083506.0,-15247510964.0,-11696891262.0,-7235518532.0,-16034763881.0,-14303038897.0,-4697105131.0,-81.54,40.26,419.16,-241.45,614.32,89.36,-24.7,170.02,137.17,0.18,-30.36,670.22,-61.66
305090,마이크로디지탈,CFS,16078819104.0,16961862571.0,19734052288.0,15686307485.0,16635795090.0,6248591057.0,21249582935.0,22970945975.0,22811218307.0,8716568929.0,5436597593.0,12425248625.0,10839854618.0,8883698808.0,4304627977.0,880251845.0,-7952738449.0,-6432059502.0,590142736.0,-9335725976.0,-8132876989.0,6.77,243.78,102.5,-171.72,422.52,101.96,-65.45,183.59,315.82,22.02,111.07,106.38,-23.64
306040,에스제이그룹,CFS,118873202289.0,123383414691.0,104040565372.0,43667540495.0,48329644148.0,31006893837.0,68342325488.0,68616718705.0,55878853076.0,136436799197.0,127902597159.0,104642101268.0,203710082691.0,197862796824.0,149730739502.0,15427643757.0,35813067965.0,29111359438.0,13120609692.0,29064443959.0,23155284104.0,9.62,50.09,272.22,22.72,53.65,255.3,22.13,53.4,335.54,2.96,-56.92,32.15,23.02
306620,지아이에스,CFS,96653765513.0,40350057962.0,38347767302.0,99690494105.0,35852449709.0,30229444096.0,109398961007.0,45453742539.0,38709150283.0,55168173547.0,45073269861.0,35087252654.0,86754563129.0,52890474671.0,49880481256.0,2166554380.0,-3759261826.0,-2898933380.0,-3361475164.0,-8054815074.0,-4461270773.0,-6.09,198.3,96.95,-17.87,100.84,112.54,-12.71,110.32,126.86,64.03,157.63,6.03,-29.68
307180,아이엘,CFS,29798171346.0,31434846380.0,42866768134.0,60542669285.0,40247600818.0,50788555355.0,64954091032.0,49526338441.0,57445964039.0,14444116567.0,23256020360.0,15414210191.0,39078135188.0,49164956238.0,48634791598.0,-16743020132.0,-743998868.0,2565464936.0,-18081076589.0,2086569083.0,-7675729784.0,-125.18,449.69,49.22,8.97,212.96,78.1,-49.8,372.68,84.4,-20.52,-2150.41,1.09,-129.0
307280,원바이오젠,CFS,21137591453.0,18203675535.0,22889051042.0,9347322281.0,11582537570.0,10898747565.0,10278715703.0,12106993289.0,11482036125.0,32624769872.0,26825582923.0,26561348452.0,29614740095.0,26747721812.0,17720824355.0,7122657150.0,5150275469.0,2039702750.0,5960986356.0,3272495697.0,-659783248.0,18.27,31.51,226.14,12.2,45.13,157.16,-2.48,43.23,210.02,10.72,38.3,50.94,152.5
307750,국전,CFS,123991803043.0,142893236766.0,76914949906.0,99822579641.0,70691339137.0,21851867934.0,127646216919.0,103774196397.0,23838433135.0,97456273081.0,92323186876.0,83150495469.0,121997885408.0,103710827977.0,85354220498.0,6498831883.0,3509148953.0,6134657919.0,4692086205.0,8877145491.0,4038005244.0,4.81,130.98,124.21,9.62,112.4,202.14,4.86,28.67,351.98,17.63,85.2,21.51,-42.8
307870,비투엔,CFS,9555008213.0,26411892434.0,17943051359.0,10930662629.0,15473847761.0,3301865245.0,11147170943.0,22513922593.0,11313566507.0,13602743962.0,17176433609.0,18163209553.0,32029523451.0,27082999573.0,25775165233.0,-2457973143.0,-2187641523.0,2246853648.0,-12566848725.0,-2215744889.0,-1769123281.0,-92.38,81.95,87.41,-12.9,131.07,170.69,-9.74,62.29,543.42,18.26,-12.36,5.07,-197.36
307930,컴퍼니케이,CFS,,,,,,,5431676518.0,9404011339.0,10963713043.0,72039295185.0,77348406118.0,74405039050.0,15858969653.0,15843840992.0,27444773477.0,,,,-5716324936.0,6471096923.0,18890350866.0,-7.94,7.54,,8.37,12.16,,25.39,14.74,,0.1,,-42.27,
308080,바이젠셀,CFS,54442161052.0,69891681774.0,66723758024.0,8474099366.0,8353009264.0,10189416270.0,9559879336.0,9730646291.0,12091237134.0,71489172832.0,89642714054.0,104887294343.0,0.0,0.0,0.0,-20084446567.0,-18213756319.0,-13135689574.0,-17875427073.0,-17393274508.0,-11113877563.0,-25.0,13.37,642.45,-19.4,10.85,836.72,-10.6,11.53,654.83,,-10.27,,-38.66
308100,형지글로벌,CFS,44905850090.0,55479655530.0,70949957807.0,17305309967.0,41694715270.0,32361575114.0,40157773062.0,57975258372.0,46096626413.0,56300982371.0,60901731925.0,69991244797.0,48415136529.0,61760652447.0,74674920153.0,-1009756608.0,-9376249915.0,-4335357280.0,-4546336943.0,-9264346501.0,-6731063155.0,-8.08,71.33,259.49,-15.21,95.19,133.06,-9.62,65.86,219.24,-21.61,89.23,-17.29,-116.27
308430,셀비온,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309710,아이티켐,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309930,조이웍스앤코,CFS,29368004368.0,29532579130.0,29203987547.0,8581857017.0,6290943693.0,7056512677.0,14512880720.0,13915127835.0,14022727592.0,30615371283.0,28067549251.0,26096732631.0,41039115328.0,32410293762.0,32328893862.0,2056945685.0,1592161906.0,3664892506.0,2459851873.0,1502318183.0,3680924913.0,8.03,47.4,342.21,5.35,49.58,469.45,14.1,53.73,413.86,26.62,29.19,0.25,-56.56
309960,LB인베스트먼트,CFS,32962038123.0,13452623368.0,27377914081.0,4512315630.0,1390296877.0,7962524194.0,11578139740.0,8763227175.0,15007239166.0,115441887021.0,94463381744.0,90602433458.0,27582188617.0,18525357387.0,49373274787.0,8463269974.0,4765859547.0,31079227554.0,6421973511.0,3874362660.0,24598943092.0,5.56,10.03,730.49,4.1,9.28,967.61,27.15,16.56,343.83,48.89,77.58,-62.48,-84.67
310200,애니플러스,CFS,53202984366.0,54351714981.0,61356494394.0,37384072649.0,43190243384.0,14871599489.0,98515906429.0,61008563067.0,55126325349.0,101123636490.0,80523250987.0,46218104010.0,111346904329.0,57816068967.0,49036805412.0,22862982635.0,9919085381.0,13009415839.0,10393572993.0,5446041060.0,21299407030.0,10.28,97.42,142.31,6.76,75.77,125.84,46.08,119.27,412.57,92.59,130.49,17.9,-23.75
310210,보로노이,CFS,61297468938.0,49157797317.0,18684044772.0,12490250109.0,13815861592.0,18113095036.0,13309408301.0,29691863522.0,33242391200.0,81343825337.0,34258167614.0,6918137611.0,0.0,9767826850.0,14783913205.0,-31335510474.0,-17863480687.0,-10820161233.0,-36848289927.0,-19899662518.0,-15574606051.0,-45.3,16.36,490.76,-58.09,86.67,355.81,-225.13,480.51,103.15,-100.0,-75.42,-33.93,-65.09
310870,디와이씨,CFS,57657985263.0,66813406120.0,49613189114.0,46188000145.0,51421103774.0,34750707948.0,55738216535.0,71532980881.0,60949826687.0,50986826392.0,46482315885.0,40369077586.0,122419662930.0,120652617749.0,87268255843.0,9142782188.0,9560822452.0,-430194245.0,4402845474.0,4293292621.0,-1200062720.0,8.64,109.32,124.83,9.24,153.89,129.93,-2.97,150.98,142.77,1.46,-4.37,38.25,2322.44
311320,지오엘리먼트,CFS,32899269607.0,38301361518.0,36876855482.0,2066457717.0,3283492290.0,3794685678.0,2812051497.0,4234946191.0,4815539302.0,50391350383.0,48875613907.0,41748190638.0,17811078054.0,28636133638.0,21701626166.0,761102321.0,7291671548.0,6117494658.0,2226687897.0,6683644080.0,5314059221.0,4.42,5.58,1592.06,13.67,8.66,1166.48,12.73,11.53,971.8,-37.8,-89.56,31.95,19.19
311390,네오크레마,CFS,41041965095.0,37812802184.0,27604704534.0,30672898617.0,27868336784.0,7049927024.0,32274810933.0,29630647805.0,9604901979.0,38861472689.0,47687873610.0,41689420736.0,24866771855.0,26702893112.0,29886729419.0,278868999.0,1420451374.0,1368718533.0,-4957875150.0,-1837548495.0,1793298915.0,-12.76,83.05,133.81,-3.85,62.13,135.68,4.3,23.04,391.56,-6.88,-80.37,-10.65,3.78
311690,CJ 바이오사이언스,CFS,65210437330.0,50931897914.0,81554954696.0,14722469349.0,34978585750.0,23836477795.0,19632694113.0,41733747323.0,28502163599.0,71495691643.0,49655411562.0,87853080239.0,5575053720.0,4074661697.0,4363027299.0,-32056613825.0,-33233168641.0,-10108067067.0,-22912847165.0,-34913430985.0,-19272342235.0,-32.05,27.46,442.93,-70.31,84.05,145.61,-21.94,32.44,342.14,36.82,3.54,-6.61,-228.78
312610,에이에프더블류,CFS,31739939421.0,46071768365.0,48860888500.0,2776399124.0,1439646349.0,1769583825.0,2818399124.0,1460646349.0,1790583825.0,62938019449.0,65957631315.0,69326319227.0,6822097666.0,4437378741.0,7169493344.0,-4082720063.0,-3992269863.0,-2490607510.0,-3019611866.0,-3368687912.0,-4259385057.0,-4.8,4.48,1143.21,-5.11,2.21,3200.21,-6.14,2.58,2761.15,53.74,-2.27,-38.11,-60.29
313760,캐리,CFS,12665154551.0,31357925768.0,42213556337.0,12848755447.0,15572978546.0,21523617097.0,13421446424.0,16444473865.0,22204728774.0,12898331437.0,29859457395.0,36000821176.0,16989304352.0,52319150713.0,36106050652.0,-13572581167.0,-12704679615.0,-1265540660.0,-17569623268.0,-13923340013.0,-295846360.0,-136.22,104.06,98.57,-46.63,55.07,201.36,-0.82,61.68,196.13,-67.53,-6.83,44.9,-903.89
314130,지놈앤컴퍼니,CFS,97049667134.0,116909349345.0,81777354928.0,28230659930.0,11140609039.0,9825696201.0,48543266217.0,22452264197.0,23815855377.0,113517123387.0,150544411899.0,113400469526.0,14295995472.0,14084608191.0,451245828.0,-55092344303.0,-57512443619.0,-36087037083.0,-50652854697.0,-56949962422.0,-36003576452.0,-44.62,42.76,343.77,-37.83,14.91,1049.4,-31.75,21.0,832.28,1.5,4.21,3021.27,-59.37
314140,알피바이오,CFS,67713988629.0,81043297546.0,52271931616.0,57496318391.0,78630256720.0,75450936631.0,63471178301.0,82021315914.0,78810010393.0,102746535753.0,91136602083.0,64926968983.0,151046484340.0,138109319110.0,114963993242.0,6622747030.0,9646809661.0,5879847319.0,5437253181.0,4315650043.0,3812561248.0,5.29,61.77,117.77,4.74,90.0,103.07,5.87,121.38,69.28,9.37,-31.35,20.13,64.07
314930,바이오다인,CFS,21134021093.0,22914545138.0,27987415712.0,603906356.0,1253613515.0,7312691071.0,603906356.0,1255398594.0,7324409125.0,43382132587.0,44158788596.0,38498372302.0,4088693758.0,12210425936.0,3763250582.0,-2050797880.0,6683364320.0,-2342503882.0,-991761827.0,5611320477.0,-10856918511.0,-2.29,1.39,3499.55,12.71,2.84,1827.88,-28.2,19.03,382.72,-66.51,-130.69,224.46,385.31
315640,딥노이드,CFS,31630547056.0,11753582331.0,16438992323.0,5379521690.0,2902459343.0,1393900935.0,7246314846.0,4560953361.0,4842936631.0,27177742341.0,9966348823.0,13747857820.0,1933065857.0,3181548542.0,943670491.0,-6726839518.0,-6158546806.0,-7651546740.0,-6737065539.0,-5333982810.0,-8853542022.0,-24.79,26.66,587.98,-53.52,45.76,404.95,-64.4,35.23,1179.35,-39.24,-9.23,237.15,19.51
317120,라닉스,CFS,11783781605.0,17405707598.0,14743292663.0,6202753627.0,27534541939.0,1343700396.0,18597348105.0,27652712250.0,25782216988.0,10631958230.0,14321987349.0,19333230351.0,11543221600.0,10984971091.0,9214694242.0,-2957186931.0,-1800111623.0,-2232714960.0,-5369729462.0,-4930203244.0,-2670402149.0,-50.51,174.92,189.98,-34.42,193.08,63.21,-13.81,133.36,1097.22,5.08,-64.28,19.21,19.38
317240,TS트릴리온,CFS,11047752353.0,13069962461.0,16837934338.0,47549139837.0,49464241084.0,29716431314.0,50274668541.0,50882427486.0,50569675893.0,26597405033.0,17434198840.0,14867295589.0,39984448895.0,62925391613.0,49870571653.0,1226031443.0,-5813535569.0,-7640072243.0,-1592996096.0,-10183566653.0,-6826529938.0,-5.99,189.02,23.23,-58.41,291.85,26.42,-45.92,340.14,56.66,-36.46,121.09,26.18,23.91
317330,덕산테코피아,CFS,112170658300.0,71435629813.0,104059553481.0,249651267192.0,17199914096.0,17594405779.0,330061600648.0,95240671629.0,71348984066.0,184305539033.0,203286055415.0,172986944898.0,94076712274.0,111005121065.0,112383155917.0,-6225474421.0,9261039886.0,21980938749.0,-19273669673.0,15050342979.0,17378610980.0,-10.46,179.08,44.93,7.4,46.85,415.33,10.05,41.25,591.44,-15.25,-167.22,-1.23,-57.87
317530,에피소드컴퍼니,CFS,2173623017.0,3051861177.0,6121450108.0,5517430144.0,2759534587.0,3521725894.0,6225832586.0,3839751259.0,4655916849.0,5798047330.0,11107254462.0,12341124173.0,8483510899.0,10088032993.0,6686099596.0,-3677587098.0,-2088411993.0,-2282770363.0,-5522902385.0,-1404429349.0,-2011425211.0,-95.25,107.38,39.4,-12.64,34.57,110.59,-16.3,37.73,173.82,-15.91,-76.09,50.88,8.51
317690,퀀타매트릭스,CFS,13995558197.0,35852540101.0,55046006634.0,3037949547.0,4117926160.0,2519982980.0,4546307773.0,5717706035.0,5375186069.0,18119805856.0,39879484967.0,58391739606.0,3117941523.0,1285933974.0,549772571.0,-22448003344.0,-20017916127.0,-18415359417.0,-21556016716.0,-19237228776.0,-18115737228.0,-118.96,25.09,460.69,-48.24,14.34,870.65,-31.02,9.21,2184.38,142.47,-12.14,133.9,-8.7
317770,엑스페릭스,CFS,29670994718.0,39755226364.0,42339072964.0,2353348073.0,2153786567.0,2397225700.0,3719269102.0,2309737042.0,2645208538.0,56379133583.0,47931467774.0,45015048144.0,11908780233.0,15077690234.0,14518263633.0,-4183750286.0,2817514520.0,3005123588.0,-3713605408.0,3096994916.0,3254550216.0,-6.59,6.6,1260.8,6.46,4.82,1845.83,7.23,5.88,1766.17,-21.02,-248.49,3.85,-6.24
317830,에스피시스템스,CFS,59355502702.0,39808104657.0,31767120451.0,27093965372.0,23634449109.0,29794064109.0,31947167455.0,29523529532.0,37740259999.0,68977117028.0,50480490379.0,30593619565.0,60478372061.0,53123407721.0,35904071545.0,-303597650.0,3392697899.0,-475161341.0,419160638.0,2748403848.0,-607131878.0,0.61,46.32,219.07,5.44,58.49,168.43,-1.98,123.36,106.62,13.85,-108.95,47.96,814.01
317850,대모,CFS,28454835936.0,33538487705.0,41097694118.0,8811368809.0,12189671565.0,14994981756.0,16796593993.0,22061585042.0,32180309781.0,46347732881.0,47558975848.0,47773748944.0,44410624430.0,54799709139.0,49539646760.0,-378452195.0,2133866331.0,524417939.0,-244027673.0,1289347474.0,4607857596.0,-0.53,36.24,322.93,2.71,46.39,275.14,9.65,67.36,274.08,-18.96,-117.74,10.62,306.9
317870,엔바이오니아,CFS,24056879813.0,17614035574.0,15749968027.0,13761288923.0,13350063874.0,9492803362.0,21718060388.0,19007178362.0,20278784164.0,42026470714.0,20978622994.0,18473636243.0,14654775506.0,11023814761.0,8871109245.0,-205229109.0,-701337249.0,-766887065.0,-3932306012.0,73513472.0,-2364160059.0,-9.36,51.68,174.82,0.35,90.6,131.94,-12.8,109.77,165.91,32.94,70.74,24.27,8.55
